job_size_sqft,num_rooms,num_heavy_items,num_light_items,distance_km,floor_number,has_elevator,past_avg_hours,past_avg_crew_size,crew_size,hours_required
1945,5,3,18,5.542156035220072,2,False,3.8381012435277473,1.6998809849295056,2,4.51661779503587
3394,8,6,28,3.0074152225662267,10,True,2.8216859925177458,2.5197029418467736,2,2.0
3044,8,5,41,13.495267918606881,2,False,3.886400624165485,1.7521942356362836,2,3.635739875465604
2967,8,8,34,9.33527013380788,2,False,4.0703812752341655,2.156704500511254,2,2.0
1780,5,7,25,12.624766925321593,4,False,2.6756705724599685,1.1537631429854418,2,3.663628453720085
2809,7,7,23,8.58796475285327,9,True,3.976928951144325,2.413685243472985,2,3.0450505113704285
1532,4,2,29,7.229201278454484,4,False,4.56351156934563,2.0618426383403925,3,5.058750771415362
2495,8,6,27,3.9752709169986007,11,True,4.704766373257829,1.7500225409130823,2,4.411780409437396
2346,7,6,38,11.46808670739687,9,False,4.4074874552324985,1.3171229824707824,2,3.6791629045879413
1099,6,8,28,2.5849699986571544,9,True,2.3958603044497524,1.4399986498014465,2,2.0
1152,3,1,14,14.531719448865461,5,True,2.5069840958964322,1.9822708973042857,2,2.0
495,1,1,7,13.862231007150086,9,True,2.421297915261105,1.6642422142248954,2,2.0
747,2,2,13,11.147230293340083,10,True,1.760901195376162,2.368844615127854,2,2.0
1687,5,1,18,20.03053127223154,4,False,2.85772389322833,1.876854053483068,2,2.0
1829,6,2,32,6.72352295034052,3,True,4.007937990326209,2.0839597274716675,2,3.0971190805289557
828,4,3,24,6.534859137143881,1,False,1.7566629771205493,1.5915878695436667,2,2.0887201515558167
1634,4,1,17,6.146180581454446,4,False,1.5,2.374030790538547,2,2.0
2233,7,11,33,9.670494709707944,5,False,5.161442070830688,3.0912855279933105,3,4.885342277607851
1044,3,4,9,7.71710164569286,9,True,2.374463778445544,2.263091377926925,2,2.162444241864554
1382,2,0,11,5.9746514760187805,6,True,1.5,2.3800533317740045,2,2.0
1476,5,7,19,6.3932194148408215,2,False,3.931235650721092,2.432255927899737,2,3.700516204978913
1916,7,8,28,10.784655575786974,3,True,1.8197572142722431,2.2077032321335937,2,2.6208110026439426
1472,3,6,16,18.7044195380978,1,False,1.5,2.0870054868387444,2,2.0
2658,8,11,31,5.172568972365217,2,True,2.393975595657276,2.5522103722865825,2,2.0
1347,2,3,7,1.0,1,False,2.4948943863856905,2.081518687400258,2,3.702824630680907
1688,4,7,19,13.283226551130433,9,True,6.119921430828277,1.7932788254719512,2,4.829866849504331
1514,5,3,19,3.750462906732284,2,False,2.785543977146241,2.458463758732307,2,2.0
885,2,2,5,18.668147232705582,0,False,2.601503517182619,2.5230701796982027,2,2.354434327263058
2494,6,2,22,14.910915504968257,7,True,4.2716005508186425,1.974342057375803,2,2.879660567581044
1053,3,2,17,15.837265498694652,6,True,2.96484116703391,2.3100500792559635,2,2.0
1250,3,5,15,8.908180297827819,0,False,1.5,2.2277732630102847,2,2.0
2836,8,8,25,18.01300889407408,8,True,3.0132317697022732,2.0449026521343905,2,2.0
3336,8,11,25,11.379115554942125,7,False,2.0275358443271507,1.2653010197623678,2,2.711596173110027
2446,6,6,25,10.720619585086675,11,True,6.744760757434953,1.4491851783876284,2,5.825176343153931
3232,8,7,24,9.430245897908407,9,False,1.5803712625925288,1.8151644054845302,2,2.0
3033,8,12,44,12.265138678231251,9,True,4.3586250443306,2.0206463861169235,2,5.619508129337588
1838,6,7,19,2.172322641554045,8,True,5.320812887802678,1.4116992630003387,2,4.894144872852889
2764,8,6,23,5.915455783590357,7,False,1.9664397829926814,1.0,2,2.44809219006549
1350,3,2,18,5.925527927766123,7,True,3.788560573097439,1.9487573621535315,2,2.708238896193729
1773,6,4,26,7.900410972709301,7,True,3.306521971119177,2.004309793703616,2,2.0
2013,5,6,20,3.5743232096835493,5,False,1.5,2.432514765611386,2,2.0
3373,8,6,43,4.9618935697205435,1,False,2.7721308370909554,2.966452849265514,2,2.7725876808026375
3015,7,10,34,2.785939409546097,11,True,2.6503854942061693,1.3208895618266727,2,2.0
1865,7,4,27,4.912261979530578,11,True,3.1338687364304176,2.1708211256151886,2,3.0086577181531338
2388,6,3,26,4.123100288819339,1,True,2.2435419040074494,3.189269636483488,2,2.0975855321354495
947,5,4,15,4.81436978479595,9,True,2.2700476362056556,2.341185786152007,3,2.0
2874,8,8,40,15.131018006319634,9,True,2.1244144271392056,1.5116759998295521,2,3.726161461367626
2069,5,4,20,8.078878536388336,2,False,4.827277079091094,2.485910156616325,2,3.2295218966333423
2004,5,5,23,7.064235476923045,4,False,4.556578965014,2.094441967105168,2,3.8954519934781953
2752,8,5,26,19.925853106702135,9,True,1.5,2.137771474981212,2,2.0
2325,8,9,31,10.892477519153614,9,True,3.3627335243110585,2.3101098373234104,2,4.111712966103944
531,1,0,5,11.531429450905197,4,False,5.876686305279871,2.369942212879998,2,5.010175821204562
1222,4,2,14,9.455824119501598,7,False,2.3780643988009165,2.2117651844257464,2,2.1157294040021064
865,3,2,12,15.38272344431456,5,False,2.5557122639531977,2.272819301861657,2,2.191725559525721
2651,8,3,41,17.053598237592155,1,False,3.991619896324631,2.400902675671963,3,3.437360914398446
412,1,0,5,10.576751004897186,1,False,2.2276883765115496,2.4910449232685865,2,2.0
947,2,1,6,15.254381307105122,10,True,1.5,2.781957702752267,2,2.0
2211,7,4,29,12.24858616275352,0,False,1.5904820728732838,2.554645063155205,2,2.0
2523,8,7,28,10.871750550671248,0,False,2.5588598493939516,3.2496019298446153,3,2.0
1910,7,9,27,6.597199136212055,3,True,3.10710965559687,2.9435553758978266,2,2.4625069418636905
3054,8,4,22,4.710908249553793,9,True,2.2680607914620254,2.093382587569148,2,2.7420491256202917
3240,8,6,37,2.2244542538449936,8,False,1.9643478302880126,2.496502223465695,2,2.0
722,3,2,11,23.66675845618232,6,True,4.897519147120426,2.8466037845741874,2,3.734197969382814
3348,8,5,42,15.361645317155128,7,False,4.560193676598013,2.81809802911921,3,3.1544041978313992
2266,6,3,29,6.0751348190207946,1,False,2.581290131482996,3.6553530383254036,3,2.2504141950272394
2335,6,3,30,1.8362420271956537,1,False,3.7530430902919436,1.4341411070247303,2,2.8643049206821725
604,1,1,5,12.305136585192002,7,True,2.3554994953609287,1.5679193617241491,2,2.0
2289,7,5,31,6.777112896379018,4,True,2.705826564069568,1.508327161150017,2,2.0
2622,8,6,27,15.92120208044507,6,False,1.9902003439498757,1.0,2,2.0
2158,7,3,26,3.872131073399341,7,True,1.5,1.6417672808021382,2,2.0
570,2,1,8,5.891175062444127,3,False,3.8500927399364917,2.0409653837891812,2,2.0
1974,6,5,22,7.325856574443926,10,True,6.672886832482356,1.847006848107227,2,4.873221665878115
3295,8,8,35,13.520869186910732,9,False,2.0278702207754686,2.3621804616936446,3,2.0
2614,7,6,18,5.040428137697615,1,True,2.3963417010402193,1.7671256346724513,3,2.0
739,3,3,17,12.416312884625151,1,False,2.978258632853195,3.6247744305155782,4,2.806678166429994
3371,8,3,32,2.3565758785698163,2,False,2.053344883000741,1.5755551611540577,2,2.0
3368,8,7,34,8.137205421254922,1,False,3.2414907055327484,2.947337031733925,2,3.1450300310220016
842,3,1,5,21.602568998594,6,True,4.0942917972651385,1.990421340530868,2,2.920403881376017
2862,8,4,32,27.78351683512563,2,False,1.5,2.876794913496912,2,2.0
1601,5,2,23,17.737644357504838,7,False,2.2695818114943265,2.641475054896807,3,2.879635144809221
2199,6,2,25,1.783988254976931,10,True,3.0388621215384135,2.5258778774433712,2,2.1045830521196858
1724,4,2,22,7.551362191271251,1,False,2.186912096838917,3.122063947470271,3,2.0
2804,7,7,28,8.330537795742734,1,True,3.2961103254920237,1.5947842398413037,2,2.0
3489,8,8,32,16.239781771142717,2,False,2.1107505451530533,2.1284716409727276,2,2.0
2844,8,10,29,9.294645035909623,9,True,2.395869692454181,1.8969405847317857,2,2.0
3280,8,5,28,3.6502265851700915,11,True,1.8345440159903066,2.847506779288799,3,2.0
3327,8,2,30,17.928176772193947,9,True,4.863615759216536,1.1696257696441466,2,3.470616555069064
588,1,1,5,25.525355417104297,8,False,2.971824111121972,2.984978530857555,2,2.0603885592394073
1110,6,4,17,14.582678528810249,7,True,1.5,2.2715008220321904,2,2.0
2609,7,7,28,4.856914821568403,2,True,2.6635395849857124,1.443292109909451,2,2.0
2188,7,2,34,29.52112426143247,5,True,3.484362857732914,2.1951138714060465,2,2.4070818421867073
460,1,0,7,15.494740151999551,10,True,2.00754963698293,1.8261300637653468,2,2.0
604,2,2,10,13.789303618172948,4,True,2.738773676996485,2.7005850188828244,2,2.0
1965,6,3,24,24.801992870624183,0,False,4.774469479126801,1.854296929660575,2,3.4304737905093368
2271,6,4,16,15.78761633796065,2,False,2.7261249824129177,1.9770619811211037,2,2.7817021263747628
836,4,2,26,7.779422677111936,6,False,2.386886409129704,1.6873101193432551,2,2.0
848,3,0,10,22.767388407127434,8,True,1.566057127670576,2.2407345933424763,2,2.0
713,2,0,5,3.9992742667091385,5,False,2.5811566078183543,1.9917877023412305,2,2.0
2107,5,4,22,4.672025894501375,5,True,1.5,2.6248597769347026,2,2.0
325,1,0,7,5.634483175292675,8,False,2.9482757619190165,2.1541081369952018,2,2.2338879866082193
2131,6,7,23,9.516698237814447,3,False,3.5858415266220858,3.2219393451128107,2,2.0
1822,5,4,31,10.574181235707483,9,True,3.2444939605177145,2.9300116016850706,3,4.076684632437983
1791,4,2,15,7.382926858248677,3,False,3.388850969169627,1.6036666380856863,2,2.0
2473,8,7,41,7.678472979563626,1,False,3.043309301044058,1.6375044469960018,2,3.00666503571642
1972,5,2,27,10.95710273304342,1,False,1.5,1.63984940370844,2,2.0
2628,6,4,28,4.00669463383677,4,False,1.8635060786343869,1.5933640957447055,2,2.0
2744,7,10,39,12.973318792639759,0,False,3.2905770202615607,2.7598923826686126,2,3.183809661014992
3244,8,6,33,1.0,2,True,3.3262454240594166,1.8719666138783828,2,3.644364786158034
2857,8,7,40,8.598268543583822,5,False,5.077400859678777,2.1516838075653535,2,3.860775640882106
1956,6,5,16,5.5998352095756285,11,True,3.096958684852553,1.3633155255548493,2,3.293622620245786
1874,6,3,22,28.73024285171026,11,True,4.040366432694206,2.0024922840766797,2,3.645199225383579
1054,2,0,10,6.945629495630811,9,True,5.354534051574877,1.0,2,3.157641905619422
2218,7,3,36,9.550250976778772,11,True,1.9062918353410998,2.1800854520903727,2,2.0
745,1,1,5,7.219542091536894,7,True,1.5913402622269777,1.7375020108624206,2,2.0
3279,8,7,31,3.385873597274255,1,False,3.121963081989063,2.8040743963074193,2,3.424202684942578
3004,8,2,43,3.262328429202413,7,True,5.130693717476356,2.417000864605962,2,3.9385238798870676
683,1,1,5,2.746088064137926,6,True,1.9806594261404518,2.4058652375498943,2,2.0
2815,8,7,43,8.501829500271846,10,True,2.335475873469401,1.5659553507316688,2,2.0
674,3,1,13,6.729733713595597,4,False,1.5,2.1849656801394235,2,2.0
2607,8,3,35,1.7536324732222852,9,True,1.7724166378584547,2.9830256819438894,2,2.0
580,2,1,9,26.253293838244257,7,True,3.669151181510543,1.6238955538600364,2,2.6373123760649784
1862,6,8,30,13.79365508516948,8,True,2.705745797697773,1.584143303966193,2,4.0988918464309165
2405,5,1,15,9.692912182292956,0,False,1.5,2.0307327247794325,2,2.7261127514663626
2632,8,5,25,1.0987359123800557,11,True,1.8692333220911301,2.1287261674995825,2,2.3073627950130366
1639,5,3,23,11.523065324386359,6,False,4.706736779544315,2.3421266394079088,2,5.046123138803958
3249,8,6,31,9.291108754063881,7,True,2.228366417811048,2.2753791175423217,2,2.438544389055655
2777,8,3,42,15.796749576151823,5,True,4.2671048165685255,3.120869322934356,3,4.450386738297892
966,2,0,6,4.754620951683358,1,False,2.068582603731248,1.651379256767678,2,2.0
2447,5,6,24,5.890032769077257,6,True,2.1786616943546915,5.000040926876337,4,2.535503336163045
2637,7,3,26,10.37370044502391,8,True,3.4155530588682232,2.764363361896404,2,2.0
1367,4,5,10,5.700937575683602,1,False,2.878362095660015,2.2449420789128696,2,2.0
2662,8,7,43,11.409175873761583,4,False,1.9354175544614345,3.6375435125308373,3,2.0
3174,8,4,29,3.2978713857855406,7,True,3.377536802918101,1.9937682994305765,2,2.4126365273987447
2914,7,5,31,7.999926456843887,3,True,1.5,1.409511057987649,2,2.0
2740,7,4,39,4.81967624680588,3,False,2.3911447025891457,2.4665113531301897,2,2.0
2330,6,6,25,15.256620024164334,1,False,2.912426796125014,2.386459857501623,3,2.0
1165,2,2,12,30.534071189540164,6,False,1.5,3.055329077142652,2,2.0
2844,7,5,23,25.677087752924766,1,False,2.5852118910218724,1.457985300490735,2,2.0
1465,3,2,10,1.5275808869129548,10,True,2.0350598745637716,2.7291493719533433,2,2.614219648331593
2003,6,7,34,12.130386577452787,2,False,3.7531185287710427,2.962168294812573,2,3.364271790432775
1306,3,3,9,4.753994291116461,1,False,1.5572025090825257,1.3497016281961385,2,2.8105432351890243
1301,4,6,9,3.216310607069312,11,True,5.640587022785704,1.3010922731190284,2,4.684559613837084
804,3,1,14,11.891884979233112,4,False,2.0564870896974212,2.282756957319611,2,2.0
3376,8,10,30,3.2180993022296382,2,False,2.285433242049832,2.801527883063908,2,2.0
772,2,1,8,18.62834302928202,6,False,1.9813870513545728,3.3844595914204803,3,2.0
576,3,3,15,12.071109008247214,1,False,3.137792652109325,1.6185444372196982,2,2.0
3295,8,6,30,16.070725789234356,4,True,2.9634823077972263,2.8077089843717977,2,2.6582002132877007
2076,5,3,21,10.38959244606622,7,True,4.394630556256014,3.1559012996213753,2,3.3985340495875684
1701,6,3,22,2.863389447852545,5,True,1.5096677956105018,1.5608907502686162,2,2.0
2659,7,5,18,6.5270394127401845,11,True,4.5325901485321385,2.228018782737297,2,3.9139766969667864
1526,5,2,15,20.89235927089024,8,True,3.626269061920265,2.3518773950812277,2,2.0
709,2,1,5,7.779861741927066,7,False,3.6693177180317678,1.8977746417682082,2,2.0
2634,7,7,28,7.360039082184423,8,True,1.5,1.589160581189903,2,2.0
863,3,3,8,22.448136489305988,8,True,2.2149727709883593,1.5057858989442527,2,2.0
2069,6,8,16,10.141090875144306,5,False,1.5,1.1492295423048646,2,2.0
3337,8,7,32,19.40909142772323,1,True,3.4952898407640625,2.469544942992928,2,3.8317749279101205
3295,8,8,36,7.877873776044119,3,False,3.7081226533614697,1.7808254798394387,2,4.204726071343867
1454,4,4,16,3.9001507338483474,3,False,2.6546817806175262,2.86788473078979,2,2.0
2796,8,10,32,1.0,3,False,3.803967149256627,3.3091554082897323,3,3.8918749229550156
2260,7,6,28,7.740019757507207,3,False,1.5,1.9946237393779196,2,2.0
1833,4,5,17,9.308040435135776,9,True,2.5806835129853436,2.7622788694155944,2,2.0
747,3,2,11,18.154185388028466,11,True,1.5,1.997878142255369,2,2.0
1504,5,3,22,1.0,5,False,2.920135747033122,1.7532082029484166,2,3.643383245925302
2386,6,8,16,12.877449822946813,5,False,4.7995347264985,2.4012842820620586,2,5.132363921521266
3457,8,4,22,8.709089396844693,3,False,1.8480664124125048,1.7556222497391383,2,2.0
315,3,2,12,7.526466358294158,7,True,2.225746632908733,2.113561972261609,2,2.0
2596,8,8,29,29.585155060789873,8,True,4.50451572023805,2.20629720051559,2,4.266618446794761
3008,8,4,30,12.137614221019838,0,False,5.175186879273345,2.054198692879012,2,5.748691698282362
3343,8,7,34,23.044555763360613,6,False,4.803499675685669,2.2137592864675386,2,4.5180852519834875
1656,3,6,18,4.639625748950893,5,False,2.12631609252865,2.214441306677879,2,2.0
679,1,0,5,6.27107302399454,5,True,3.0080053597211687,2.112267498339298,2,2.957477969849504
1167,4,4,16,18.27057209087235,6,False,1.5,1.7553745256444135,2,2.0
3021,8,6,22,4.063325833547262,1,False,4.91807226056021,2.500479062983708,3,4.428678112934567
3109,8,8,29,4.264235463606739,9,True,4.081919915443715,1.6471620613318292,2,3.465301493936545
2338,7,5,27,3.6000717030453204,10,True,2.777968025566398,1.6786446242049888,2,2.0
692,3,1,13,5.588536860687666,1,False,3.6268712641979555,2.344953029393963,2,3.4555182801190596
690,1,1,5,10.455985878120433,9,True,3.701221893427343,3.8778335776988495,3,2.614743368639584
1830,5,2,16,12.782502187513936,6,True,3.163774741627303,2.011823147852921,2,2.6627034604818105
2182,8,0,32,9.767192084413908,10,True,1.9089069975471014,3.6299457765338445,3,2.306299990974209
403,1,0,6,6.71152626487468,2,False,1.9532019285883095,1.6631692234782303,2,2.0
2495,8,7,36,8.96648846555945,2,False,2.810076834262537,1.9415982233512774,2,3.36772725244861
2042,5,5,20,23.198547667713022,0,False,4.637662209464953,2.928790088972781,3,5.612509492024656
339,2,1,7,8.771385492791373,6,False,5.418131937002832,2.3100541243620976,2,4.70545065711507
606,3,3,10,6.316126663974448,4,True,1.7568894547008667,1.705275285691074,2,2.0
1753,6,5,20,1.0,11,True,2.702931863517609,2.3844812227382413,2,2.0
2612,8,13,32,8.16927739146805,6,True,3.8760304175272053,3.188328289148218,3,2.0
2941,7,5,35,17.706670999393566,11,True,3.857649699682602,2.0951385633706825,2,2.8017652426338997
1680,6,4,22,1.7022398696529022,3,False,1.5740256035844389,1.7277948280957145,2,2.5258687906217907
1245,3,0,12,2.768606819172011,0,False,2.5652497373740046,1.1822177363309596,2,3.1187401319226775
3398,8,5,31,5.744395159485197,9,True,4.128696795245827,1.7871994159855575,2,3.5465252120686754
1767,5,3,20,5.0739874959049125,0,False,3.578852133057844,2.3861489097209017,2,3.149660936387585
1309,4,7,21,9.397510845530121,10,True,3.3363368427348674,1.1274939700269968,2,2.0
1715,5,1,27,27.580360366082388,6,True,1.6450384257928217,1.2221750384652257,2,2.0
338,1,0,5,3.4116524863812057,6,True,1.5,1.864400174939087,2,2.0
1266,2,1,8,4.980364354634109,2,False,1.5,1.5861273369879023,2,2.1696745112354234
1949,6,5,27,7.6469234265682555,3,True,4.634952616312548,3.6128232917469867,2,3.4354001479038945
3239,8,10,31,4.648219783410867,2,False,4.30885842519715,2.1260367094484875,2,4.137949693165781
2662,8,3,34,9.358569309077353,8,True,2.844596638396934,1.8036515569870109,2,2.0
2800,8,4,35,12.479898807608368,5,False,2.8444057309882687,2.573283646480324,2,3.1705608188588568
2043,4,6,14,5.098670093464891,1,False,1.5,1.9717767810456615,2,2.0
653,3,2,7,15.892555652154599,0,True,3.357332562026993,1.9611804786248532,2,2.688208317666179
1550,4,0,21,6.4494748098166665,8,True,1.5,2.9164423240243647,2,2.0
3490,8,4,37,4.610464816958453,8,True,4.025274852190586,1.9625529645890103,3,3.524625553231011
441,1,0,5,2.1655699010774576,3,False,3.6343303527834108,2.521064339532432,3,2.0
3113,8,5,39,13.407568023883407,4,False,1.5,2.2690957070994715,2,2.0
2490,6,6,19,10.671085714390047,9,True,2.6311811030428043,1.5258135679126634,2,3.5587318340367498
1208,3,7,7,3.2325484378697507,0,True,1.9884663505891396,1.5196240128805656,2,2.0
2789,8,10,42,4.1407937553295655,11,True,3.6575996592197546,2.4164575413609275,2,4.1137805334608535
2978,7,11,24,10.021025821722771,10,True,3.635412515958493,2.6651876383392477,3,3.75144163021181
438,2,2,8,12.801636258497169,1,False,4.221464284463551,2.1876641721839873,2,2.0
640,3,1,17,10.949331884826318,6,True,1.5,1.8766049852396292,2,2.0
2430,6,5,24,13.35746386683611,6,True,4.002431611697005,2.178297463492367,2,4.20516290059315
3497,8,7,24,33.39045451210919,10,True,3.0671759776925858,1.9543483149718268,2,4.046154761792069
376,1,0,7,16.090725448877823,7,True,2.8455066598195176,2.4216486532830133,2,4.2428404981857994
2430,7,5,25,13.658655454437874,0,False,2.445387880503866,3.478798481314782,3,2.0
736,2,2,9,5.515201799839712,3,True,1.5,2.6536712949056906,3,2.0
2380,6,5,29,2.9287180169015326,7,False,1.5,1.195479617576797,2,2.0
2294,8,5,37,20.92215945872175,4,False,3.3451672398483634,1.933333430561201,2,3.2995447424136493
589,1,0,5,5.750315643819409,5,True,2.587660964903266,1.7103825740138587,2,2.0
2478,7,4,28,11.725411792110698,11,True,1.5,1.644426976338727,2,2.0
3170,8,7,24,2.057226074644545,11,False,1.9105164574780116,2.1342908572575157,3,2.649778278635459
3063,7,6,28,1.3183703308099184,3,True,1.5,1.796711048197535,2,2.0
392,1,0,5,15.988044225353866,2,False,2.5096265799381525,2.0212211634628154,2,2.0
1086,4,3,24,4.5206284298386805,11,True,2.0353316523335288,1.704628662919188,2,2.0
1070,1,2,5,11.652178106504298,6,True,5.813074365798659,1.9753821637665812,2,5.802945562047017
1750,4,3,19,4.5654281134915635,7,True,1.5,2.325493777003932,2,2.1921900201517
757,2,1,9,12.596534475928632,2,True,2.81171743092458,2.709200972211582,2,2.0
3033,8,7,31,8.015844149268448,7,True,2.6193185223172333,2.767890031898817,2,3.119712916953798
2785,8,9,36,6.944980086747565,10,False,4.470378671787654,2.675480482639676,3,3.580890133347339
2886,8,8,39,10.86302477725106,1,False,1.6918739804582006,1.6253677814623284,2,2.347780821791565
934,4,1,15,12.156578582941535,4,True,2.326248084471984,1.3088930383162771,2,2.0
346,1,1,5,4.908049196128542,4,True,1.5,2.4079857662848054,2,2.0
3214,8,5,37,11.720805393432652,5,False,4.846012231232499,2.0918722566072816,2,3.884166480481745
1224,2,3,8,12.400552278593844,2,True,1.5,2.7097825126716915,2,2.0
2400,8,8,24,15.775664730809854,8,False,3.6403909120474385,3.090538840081237,3,3.339107563270503
3210,8,5,30,19.43647624160147,2,False,2.864322961139936,1.7214419242596632,2,4.085088613363647
415,1,0,8,8.26829825701233,3,True,1.5724425497599552,1.9756723183839624,2,2.0
317,1,0,5,4.59946509658573,6,False,2.6392736536879764,1.8915439812922488,2,2.0
317,1,2,5,3.6838960687639846,1,False,1.5,1.6403591416318073,2,2.0
800,2,1,8,5.218750341975243,10,True,2.468843812714118,2.0426795532778117,2,2.0
465,2,3,9,5.5854124776273935,5,True,3.2738612293787317,1.5626993327335004,2,2.5184006006110855
2923,8,7,35,6.3304415342685285,11,True,1.5,2.6949583775072044,2,2.0
2238,7,5,19,8.080228694375375,4,False,2.4756536233568647,1.139267942361054,2,2.0
3436,8,5,41,9.555866627185942,0,False,3.125701395256275,3.601433474713282,3,2.0
2864,8,6,30,9.984764086195629,4,True,2.174204826337245,1.7487173236431397,2,2.9224976123133657
3382,8,7,35,14.295211113460901,7,False,3.1720737695353707,1.0,2,4.031541370174633
1063,3,0,10,20.83134003076743,0,False,3.8020756931876463,1.10038376381742,2,5.4280381785204135
1220,4,3,11,10.049323112808127,5,True,3.8788478023246284,1.967071959100059,2,4.840343552619002
3018,8,8,39,5.596107592977777,9,True,3.390769661489787,1.7890257561490641,2,2.37187410265263
1083,4,6,19,14.089128411600909,10,True,1.5825095203510688,2.2039586471208352,2,2.0
483,2,2,5,13.474422127502683,8,False,2.4998934478104617,1.7874203427379605,2,2.0
2441,8,4,31,5.132850193509174,2,False,1.5,2.2888771660462375,2,2.0
2863,8,6,39,13.634377854663985,8,True,2.6204157334403133,2.005272239906204,2,2.732500232326103
3398,8,6,27,3.6590545863317745,9,True,3.24592319224094,2.3255482062620874,2,2.0
3268,8,4,28,2.963284152535608,4,True,3.346717339768089,2.43334156959324,2,2.0
684,1,2,5,3.864525208901501,7,True,2.1528999845406736,2.2535930094051757,2,2.0
2770,7,9,33,14.303403725532252,5,False,3.7406746128590265,1.8511422903097845,2,3.9484774544632795
3007,8,7,31,6.854840116889771,4,False,1.5697877309226738,2.711088798660899,2,2.360204036752391
2533,8,4,35,15.544193718370456,7,True,2.802093567749483,1.9662824761431712,2,2.0
2923,8,3,31,22.097951914453727,11,True,3.767263080493316,1.6365469324683364,2,3.8869804756798043
2981,8,10,30,21.334745590774027,11,True,5.884011870775847,1.7871968173577548,2,4.588747961246247
1728,6,4,22,5.0005287855660985,0,True,1.5,2.1929272583707924,2,2.0
428,2,3,17,7.090069859587497,3,False,1.5681386095220067,2.498533395251635,2,2.0
1759,5,8,26,8.26512336212421,9,True,1.852822574218023,2.333202205339783,2,2.0
945,2,1,8,24.271449470099718,8,False,3.0083507789154216,3.3347067492472684,3,2.4964611838105406
663,3,5,9,4.917547917451917,8,False,2.133463498582805,1.8153572814935799,2,3.426246809066432
699,3,0,14,17.337018861857533,7,True,2.0275838648988858,2.5431837971368525,2,2.163614050888114
2531,6,8,18,11.656764929559792,5,True,2.974108458143849,3.003334273889312,3,2.0
1914,5,7,18,1.0,7,True,4.074553675737167,2.727981209903477,3,3.759796450737549
2027,6,2,23,6.660304890715335,9,True,2.4117124731807142,2.044831271847228,3,2.077173762016436
2684,8,3,19,3.4576344803086516,1,True,1.5,2.302666104437363,2,2.0
2054,7,6,28,6.475636410073098,0,False,2.7079811194714045,1.7071185647632865,2,2.9253461270840515
2316,7,3,32,1.0,9,True,2.7741289728846006,1.456533389434078,2,3.7988016207317905
575,2,0,12,25.303598953929637,0,False,3.0128438711160745,1.360007242865331,2,2.0
3023,8,7,41,5.981246865367076,4,False,2.423028509284484,3.4474840510278875,3,2.0
1736,4,2,26,6.528876133325184,1,False,2.1280243340325096,2.085432723055694,2,2.0
796,2,3,8,23.653262765350547,3,False,2.177869628638733,2.2564093209553415,2,2.0
2902,8,9,29,2.491784205070079,2,False,5.01022086055613,1.8910234748199501,2,3.796069130147992
2650,8,4,26,11.992777806409185,5,True,6.223238551136657,2.0197504824984582,2,4.205446706441459
469,1,0,5,4.482950668968581,0,False,2.0820549672739683,2.978425955175296,3,2.0
917,2,2,10,1.3600728738706156,10,True,2.437638558692301,1.4188272919481153,2,2.354882041516472
350,1,1,5,13.104116175304037,8,False,2.9837226293306944,2.4075355070504516,2,2.586443046974334
1166,3,3,7,19.834798560270247,7,True,4.328985286564621,1.5706765371015055,2,2.875989997366104
619,2,2,6,7.887008304528994,9,True,2.775890177815969,1.7290820189950327,2,2.0
2571,8,9,25,14.564924463418778,0,False,3.7003539331012645,2.1846809688628968,2,3.301007650081324
1972,5,3,28,4.900448420714402,6,False,2.77293313875857,2.517627860019697,2,2.0
3436,8,6,22,12.294652299951007,2,False,3.7159589708330247,1.6903010897866366,2,3.2985246147256504
2698,7,3,19,8.483776771244235,10,True,1.5,2.3807347859090164,2,2.0
2256,7,8,27,5.390670593173958,8,True,3.556444305839854,3.164260973272311,3,2.4859999580062473
1929,7,7,30,3.312523461196987,0,False,1.5,2.8894175928296386,3,2.0
474,2,2,9,19.579274911386257,10,False,5.215307335723905,1.9576000459184775,2,5.300825870779091
524,1,2,5,8.732276999882894,7,True,1.5,1.952257257289898,2,2.0
2272,6,7,23,6.159260732030587,6,False,1.7377790984901529,2.114179664920891,2,2.0
314,1,0,5,6.825056989355128,1,False,4.082526244885645,2.5757562767482876,2,3.842777832413803
435,1,1,5,12.570937464278202,7,False,4.503294900522636,2.1459459637029688,2,3.1445080431193326
1001,3,1,12,14.230102150053256,4,False,1.8874241987985385,1.8637400945604115,2,2.3086795810042777
3129,8,5,32,8.525046321359351,3,False,3.463341071903826,1.7744422198101206,2,2.0
1768,5,5,24,11.811256138595525,2,True,1.5,2.070678033182366,2,2.0
2570,8,7,35,6.459376568797727,1,False,1.5,1.7626285868338707,2,2.0
1616,5,2,33,7.140953779555197,10,True,1.5,1.1109278886761509,2,2.0
854,2,1,5,13.254507516801645,5,False,2.765032452775799,2.5730398240737307,2,2.0
1487,4,7,18,6.2747020668960864,3,False,1.5,1.9364193821205353,2,2.0
593,1,0,5,3.0705681068007804,6,False,1.5,1.910159131556242,2,2.0
2764,7,9,28,12.756680757720018,4,False,5.726906193029998,2.6747901494582798,2,3.930373709914196
887,2,1,7,11.162976470332396,6,True,1.8673655827624276,1.7435627306155244,2,2.0
1504,3,1,14,15.948118276993393,0,False,3.981662804551484,2.2130232796099296,2,2.4939729649229916
